"","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"450","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Ca_ug_mL",32.7
"451","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Fe_ug_mL",3.35
"452","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"K_ug_mL",1.78
"453","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Mg_ug_mL",4.24
"454","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Mn_ug_mL",0.22
"455","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Na_ug_mL",1.18
"456","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"P_ug_mL",0.02
"457","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Al_ug_mL",0.01
"458","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Ca_ug_mL",42
"459","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Fe_ug_mL",1.6
"460","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"K_ug_mL",0.06
"461","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Mg_ug_mL",5.54
"462","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Mn_ug_mL",0.2
"463","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"Na_ug_mL",0.37
"464","PhIr2022-60","12","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-12,"P_ug_mL",0.005
"465","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Al_ug_mL",0.01
"466","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Ca_ug_mL",37.5
"467","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Fe_ug_mL",1.49
"468","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"K_ug_mL",0.04
"469","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Mg_ug_mL",5.45
"470","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Mn_ug_mL",0.14
"471","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"Na_ug_mL",0.63
"472","PhIr2022-61","12","07","2022","14:41","non-acidic tundra","Hydric",3,20,2022-07-12,"P_ug_mL",0.005
"473","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Al_ug_mL",0.74
"474","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Ca_ug_mL",40
"475","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Fe_ug_mL",5.35
"476","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"K_ug_mL",1.33
"477","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Mg_ug_mL",3.95
"478","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Mn_ug_mL",1.47
"479","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"Na_ug_mL",1.11
"480","PhIr2022-62","12","07","2022","14:53","non-acidic tundra","Hydric",3,40,2022-07-12,"P_ug_mL",0.02
"481","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Al_ug_mL",0.28
"482","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Ca_ug_mL",8.03
"483","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Fe_ug_mL",0.22
"484","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"K_ug_mL",0.43
"485","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Mg_ug_mL",1.13
"486","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Mn_ug_mL",0.04
"487","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"Na_ug_mL",0.37
"488","PhIr2022-63","18","07","2022","13:05","acidic tundra","Dry",1,10,2022-07-18,"P_ug_mL",0.01
"489","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Al_ug_mL",0.51
"490","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Ca_ug_mL",3.96
"491","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Fe_ug_mL",0.51
"492","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"K_ug_mL",0.14
"493","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Mg_ug_mL",0.75
"494","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Mn_ug_mL",0.02
"495","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"Na_ug_mL",0.21
"496","PhIr2022-64","18","07","2022","11:18","acidic tundra","Dry",3,20,2022-07-18,"P_ug_mL",0.01
"497","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Al_ug_mL",0.52
"498","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Ca_ug_mL",3.17
"499","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Fe_ug_mL",0.19
"500","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"K_ug_mL",0.72
"501","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Mg_ug_mL",0.74
"502","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Mn_ug_mL",0.11
"503","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"Na_ug_mL",0.36
"504","PhIr2022-65","18","07","2022","12:00","acidic tundra","Mesic",1,10,2022-07-18,"P_ug_mL",0.01
"505","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Al_ug_mL",0.3
"506","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Ca_ug_mL",2.43
"507","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Fe_ug_mL",0.28
"508","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"K_ug_mL",0.17
"509","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Mg_ug_mL",0.61
"510","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Mn_ug_mL",0.08
"511","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"Na_ug_mL",0.21
"512","PhIr2022-66","18","07","2022","12:08","acidic tundra","Mesic",2,10,2022-07-18,"P_ug_mL",0.005
"513","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Al_ug_mL",0.29
"514","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Ca_ug_mL",2.4
"515","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Fe_ug_mL",0.24
"516","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"K_ug_mL",0.14
"517","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Mg_ug_mL",0.6
"518","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Mn_ug_mL",0.08
"519","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"Na_ug_mL",0.28
"520","PhIr2022-67","18","07","2022","14:44","acidic tundra","Hydric",1,0,2022-07-18,"P_ug_mL",0.005
"521","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Al_ug_mL",0.39
"522","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Ca_ug_mL",2.03
"523","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Fe_ug_mL",3.36
"524","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"K_ug_mL",0.06
"525","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Mg_ug_mL",0.56
"526","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Mn_ug_mL",0.3
"527","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"Na_ug_mL",0.21
"528","PhIr2022-68","18","07","2022","14:38","acidic tundra","Hydric",1,10,2022-07-18,"P_ug_mL",0.01
"529","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Al_ug_mL",0.27
"530","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Ca_ug_mL",1.39
"531","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Fe_ug_mL",1.41
"532","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"K_ug_mL",0.05
"533","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Mg_ug_mL",0.38
"534","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Mn_ug_mL",0.11
"535","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"Na_ug_mL",0.2
"536","PhIr2022-69","18","07","2022","14:26","acidic tundra","Hydric",1,20,2022-07-18,"P_ug_mL",0.01
"537","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Al_ug_mL",0.27
"538","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Ca_ug_mL",3.65
"539","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Fe_ug_mL",0.22
"540","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"K_ug_mL",0.18
"541","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Mg_ug_mL",0.69
"542","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Mn_ug_mL",0.09
"543","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"Na_ug_mL",0.36
"544","PhIr2022-70","18","07","2022","14:33","acidic tundra","Hydric",2,0,2022-07-18,"P_ug_mL",0.01
"545","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Al_ug_mL",1.07
"546","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Ca_ug_mL",6.03
"547","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Fe_ug_mL",2.07
"548","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"K_ug_mL",1.29
"549","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Mg_ug_mL",0.95
"550","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Mn_ug_mL",0.49
"551","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"Na_ug_mL",0.77
"552","PhIr2022-71","18","07","2022","14:12","acidic tundra","Hydric",2,10,2022-07-18,"P_ug_mL",0.02
"553","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Al_ug_mL",0.28
"554","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Ca_ug_mL",3.61
"555","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Fe_ug_mL",0.5
"556","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"K_ug_mL",0.13
"557","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Mg_ug_mL",0.68
"558","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Mn_ug_mL",1.18
"559","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"Na_ug_mL",0.42
"560","PhIr2022-72","18","07","2022","15:02","acidic tundra","Hydric",2,20,2022-07-18,"P_ug_mL",0.01
"561","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Al_ug_mL",0.38
"562","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Ca_ug_mL",6.67
"563","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Fe_ug_mL",0.33
"564","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"K_ug_mL",0.58
"565","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Mg_ug_mL",1.49
"566","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Mn_ug_mL",1.48
"567","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"Na_ug_mL",0.33
"568","PhIr2022-73","18","07","2022","14:13","acidic tundra","Hydric",3,0,2022-07-18,"P_ug_mL",0.03
"569","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Al_ug_mL",0.6
"570","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Ca_ug_mL",9.59
"571","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Fe_ug_mL",15
"572","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"K_ug_mL",0.31
"573","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Mg_ug_mL",2.1
"574","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Mn_ug_mL",14.5
"575","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"Na_ug_mL",0.26
"576","PhIr2022-74","18","07","2022","14:57","acidic tundra","Hydric",3,10,2022-07-18,"P_ug_mL",0.005
"577","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Al_ug_mL",0.17
"578","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Ca_ug_mL",12.3
"579","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Fe_ug_mL",0.09
"580","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"K_ug_mL",0.28
"581","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Mg_ug_mL",1.69
"582","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Mn_ug_mL",0.11
"583","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"Na_ug_mL",0.51
"584","PhIr2022-75","19","07","2022","10:29","non-acidic tundra","Dry",1,20,2022-07-19,"P_ug_mL",0.005
"585","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Al_ug_mL",0.12
"586","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Ca_ug_mL",8.64
"587","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Fe_ug_mL",0.06
"588","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"K_ug_mL",0.2
"589","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Mg_ug_mL",1.04
"590","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Mn_ug_mL",0.01
"591","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"Na_ug_mL",0.22
"592","PhIr2022-76","19","07","2022","10:53","non-acidic tundra","Dry",2,20,2022-07-19,"P_ug_mL",0.01
"593","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Al_ug_mL",0.07
"594","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Ca_ug_mL",15.2
"595","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Fe_ug_mL",0.09
"596","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"K_ug_mL",0.32
"597","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Mg_ug_mL",2.04
"598","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Mn_ug_mL",0.21
"599","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"Na_ug_mL",0.4
"600","PhIr2022-77","19","07","2022","11:53","non-acidic tundra","Mesic",1,20,2022-07-19,"P_ug_mL",0.01
"601","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Al_ug_mL",0.04
"602","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Ca_ug_mL",6.35
"603","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Fe_ug_mL",0.05
"604","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"K_ug_mL",0.04
"605","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Mg_ug_mL",0.83
"606","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Mn_ug_mL",0.003
"607","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"Na_ug_mL",0.14
"608","PhIr2022-78","19","07","2022","12:00","non-acidic tundra","Mesic",2,0,2022-07-19,"P_ug_mL",0.005
"609","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Al_ug_mL",0.1
"610","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Ca_ug_mL",6.62
"611","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Fe_ug_mL",0.05
"612","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"K_ug_mL",0.16
"613","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Mg_ug_mL",0.89
"614","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Mn_ug_mL",0.003
"615","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"Na_ug_mL",0.17
"616","PhIr2022-79","19","07","2022","11:44","non-acidic tundra","Mesic",2,10,2022-07-19,"P_ug_mL",0.01
"617","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Al_ug_mL",0.1
"618","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Ca_ug_mL",7.04
"619","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Fe_ug_mL",0.49
"620","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"K_ug_mL",0.07
"621","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Mg_ug_mL",1.02
"622","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Mn_ug_mL",0.28
"623","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"Na_ug_mL",0.22
"624","PhIr2022-80","19","07","2022","11:56","non-acidic tundra","Mesic",2,20,2022-07-19,"P_ug_mL",0.01
"625","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Al_ug_mL",0.04
"626","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Ca_ug_mL",8.28
"627","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Fe_ug_mL",0.03
"628","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"K_ug_mL",0.06
"629","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Mg_ug_mL",1.1
"630","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Mn_ug_mL",0.01
"631","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"Na_ug_mL",0.17
"632","PhIr2022-81","19","07","2022","12:09","non-acidic tundra","Mesic",3,0,2022-07-19,"P_ug_mL",0.005
"633","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Al_ug_mL",0.98
"634","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Ca_ug_mL",8.83
"635","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Fe_ug_mL",0.43
"636","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"K_ug_mL",1.39
"637","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Mg_ug_mL",1.14
"638","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Mn_ug_mL",0.24
"639","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"Na_ug_mL",0.74
"640","PhIr2022-82","19","07","2022","12:19","non-acidic tundra","Mesic",3,10,2022-07-19,"P_ug_mL",0.01
"641","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Al_ug_mL",0.12
"642","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Ca_ug_mL",7.34
"643","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Fe_ug_mL",0.38
"644","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"K_ug_mL",0.12
"645","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Mg_ug_mL",0.99
"646","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Mn_ug_mL",0.96
"647","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"Na_ug_mL",0.18
"648","PhIr2022-83","19","07","2022","12:27","non-acidic tundra","Mesic",3,20,2022-07-19,"P_ug_mL",0.01
"649","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Al_ug_mL",0.01
"650","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Ca_ug_mL",29.8
"651","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Fe_ug_mL",0.24
"652","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"K_ug_mL",0.21
"653","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Mg_ug_mL",4.19
"654","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Mn_ug_mL",0.05
"655","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"Na_ug_mL",0.6
"656","PhIr2022-84","19","07","2022","13:20","non-acidic tundra","Hydric",1,0,2022-07-19,"P_ug_mL",0.005
"657","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Al_ug_mL",0.21
"658","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Ca_ug_mL",31.8
"659","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Fe_ug_mL",0.4
"660","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"K_ug_mL",0.27
"661","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Mg_ug_mL",4.33
"662","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Mn_ug_mL",0.04
"663","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"Na_ug_mL",0.4
"664","PhIr2022-85","19","07","2022","13:40","non-acidic tundra","Hydric",1,10,2022-07-19,"P_ug_mL",0.005
"665","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Al_ug_mL",0.08
"666","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Ca_ug_mL",32.2
"667","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Fe_ug_mL",1.37
"668","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"K_ug_mL",0.21
"669","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Mg_ug_mL",4.39
"670","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Mn_ug_mL",0.1
"671","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"Na_ug_mL",0.38
"672","PhIr2022-86","19","07","2022","13:57","non-acidic tundra","Hydric",1,20,2022-07-19,"P_ug_mL",0.005
"673","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Al_ug_mL",0.03
"674","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Ca_ug_mL",11.1
"675","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Fe_ug_mL",0.11
"676","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"K_ug_mL",0.05
