"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"18","6/28/2021 4:16",137,"west","dry","2021-06-28 04:16:00","15",31.18864,1.019429,1047.327,1
"19","6/28/2021 4:31",138,"west","dry","2021-06-28 04:31:00","15",31.20072,1.029636,1047.439,1
"20","6/28/2021 4:46",139,"west","dry","2021-06-28 04:46:00","15",31.21281,0.9892731,1047.662,1
"21","6/28/2021 5:01",140,"west","dry","2021-06-28 05:01:00","15",31.21281,0.9974505,1047.83,1
"22","6/28/2021 5:16",141,"west","dry","2021-06-28 05:16:00","15",31.2249,1.012819,1047.607,1
"23","6/28/2021 5:31",142,"west","dry","2021-06-28 05:31:00","15",31.23093,0.9892753,1047.142,1
"24","6/28/2021 5:46",143,"west","dry","2021-06-28 05:46:00","15",31.24302,0.9841118,1047.383,1
"25","6/28/2021 6:01",144,"west","dry","2021-06-28 06:01:00","15",31.24906,0.968976,1047.904,1
"26","6/28/2021 6:16",145,"west","dry","2021-06-28 06:16:00","15",31.2551,0.9656127,1048.109,1
"27","6/28/2021 6:31",146,"west","dry","2021-06-28 06:31:00","15",31.26115,0.9556367,1048.22,1
"28","6/28/2021 6:46",147,"west","dry","2021-06-28 06:46:00","15",31.26719,0.9657291,1048.332,1
"29","6/28/2021 7:01",148,"west","dry","2021-06-28 07:01:00","15",31.27324,0.96045,1048.35,1
"30","6/28/2021 7:16",149,"west","dry","2021-06-28 07:16:00","15",31.27324,0.9606826,1048.722,1
"31","6/28/2021 7:31",150,"west","dry","2021-06-28 07:31:00","15",31.27928,0.9556368,1048.648,1
"32","6/28/2021 7:46",151,"west","dry","2021-06-28 07:46:00","15",31.28533,0.9472278,1048.667,1
"33","6/28/2021 8:01",152,"west","dry","2021-06-28 08:01:00","15",31.28533,0.9489098,1048.667,1
"34","6/28/2021 8:16",153,"west","dry","2021-06-28 08:16:00","15",31.29138,0.9567388,1048.704,1
"35","6/28/2021 8:31",154,"west","dry","2021-06-28 08:31:00","15",31.29744,0.9455459,1048.816,1
"36","6/28/2021 8:46",155,"west","dry","2021-06-28 08:46:00","15",31.29744,0.9503592,1048.685,1
"37","6/28/2021 9:01",156,"west","dry","2021-06-28 09:01:00","15",31.29744,0.9438639,1048.035,1
"38","6/28/2021 9:16",157,"west","dry","2021-06-28 09:16:00","15",31.30349,0.9487934,1048.927,1
"39","6/28/2021 9:31",158,"west","dry","2021-06-28 09:31:00","15",31.30349,0.9438639,1049.001,1
"40","6/28/2021 9:46",159,"west","dry","2021-06-28 09:46:00","15",31.31558,0.9438639,1048.871,1
"41","6/28/2021 10:01",160,"west","dry","2021-06-28 10:01:00","15",31.31558,0.9472278,1048.667,1
"42","6/28/2021 10:16",161,"west","dry","2021-06-28 10:16:00","15",31.31558,0.9454296,1048.816,1
"43","6/28/2021 10:31",162,"west","dry","2021-06-28 10:31:00","15",31.32164,0.9472278,1048.964,1
"44","6/28/2021 10:46",163,"west","dry","2021-06-28 10:46:00","15",31.32769,0.9656121,1049.169,1
"45","6/28/2021 11:01",164,"west","dry","2021-06-28 11:01:00","15",31.33374,0.9539556,1048.964,1
"46","6/28/2021 11:16",165,"west","dry","2021-06-28 11:16:00","15",31.33979,0.9572032,1049.225,1
"47","6/28/2021 11:31",166,"west","dry","2021-06-28 11:31:00","15",31.34586,0.9791824,1049.541,1
"48","6/28/2021 11:46",167,"west","dry","2021-06-28 11:46:00","15",31.35796,0.9639302,1049.764,1
"49","6/28/2021 12:01",168,"west","dry","2021-06-28 12:01:00","15",31.36403,0.98591,1049.838,1
"50","6/28/2021 12:16",169,"west","dry","2021-06-28 12:16:00","15",31.37614,1.001045,1050.043,1
"51","6/28/2021 12:31",170,"west","dry","2021-06-28 12:31:00","15",31.38219,1.016182,1050.154,1
"52","6/28/2021 12:46",171,"west","dry","2021-06-28 12:46:00","15",31.39431,1.056547,1050.248,1
"53","6/28/2021 13:01",172,"west","dry","2021-06-28 13:01:00","15",31.41856,1.066519,1050.527,1
"54","6/28/2021 13:16",173,"west","dry","2021-06-28 13:16:00","15",31.41856,1.094878,1050.862,1
"55","6/28/2021 13:31",174,"west","dry","2021-06-28 13:31:00","15",31.43069,1.115179,1051.104,1
"56","6/28/2021 13:46",175,"west","dry","2021-06-28 13:46:00","15",31.46102,1.140404,1051.309,1
"57","6/28/2021 14:01",176,"west","dry","2021-06-28 14:01:00","15",31.47317,1.135594,1051.775,1
"58","6/28/2021 14:16",177,"west","dry","2021-06-28 14:16:00","15",31.49138,1.14232,1052.036,1
"59","6/28/2021 14:31",178,"west","dry","2021-06-28 14:31:00","15",31.51567,1.144002,1052.65,1
"60","6/28/2021 14:46",179,"west","dry","2021-06-28 14:46:00","15",31.54605,1.147248,1053.209,2
"61","6/28/2021 15:01",180,"west","dry","2021-06-28 15:01:00","15",31.57644,1.145684,1053.526,2
"62","6/28/2021 15:16",181,"west","dry","2021-06-28 15:16:00","15",31.60688,1.149048,1054.029,2
"63","6/28/2021 15:31",182,"west","dry","2021-06-28 15:31:00","15",31.64948,1.150612,1054.346,2
"64","6/28/2021 15:46",183,"west","dry","2021-06-28 15:46:00","15",31.68604,1.153857,1055.148,2
"65","6/28/2021 16:01",184,"west","dry","2021-06-28 16:01:00","15",31.72262,1.164183,1055.652,2
"66","6/28/2021 16:16",185,"west","dry","2021-06-28 16:16:00","15",31.77142,1.197819,1055.727,2
"67","6/28/2021 14:46",186,"west","dry","2021-06-28 14:46:00","15",31.8447,1.227972,1056.846,2
"68","6/28/2021 15:01",187,"west","dry","2021-06-28 15:01:00","15",31.88753,1.258364,1057.481,2
"69","6/28/2021 15:16",188,"west","dry","2021-06-28 15:16:00","15",31.92424,1.266653,1058.284,2
"70","6/28/2021 15:31",189,"west","dry","2021-06-28 15:31:00","15",31.97937,1.273501,1059.219,2
"71","6/28/2021 15:46",190,"west","dry","2021-06-28 15:46:00","15",32.01001,1.264974,1059.891,2
"72","6/28/2021 16:01",191,"west","dry","2021-06-28 16:01:00","15",32.07136,1.286835,1060.546,2
"73","6/28/2021 16:16",192,"west","dry","2021-06-28 16:16:00","15",32.11434,1.283591,1061.238,2
"74","6/28/2021 16:31",193,"west","dry","2021-06-28 16:31:00","15",32.16966,1.276864,1061.948,1
"75","6/28/2021 16:46",194,"west","dry","2021-06-28 16:46:00","15",32.21888,1.298728,1062.604,1
"76","6/28/2021 17:01",195,"west","dry","2021-06-28 17:01:00","15",32.25582,1.297046,1063.184,1
"77","6/28/2021 17:16",196,"west","dry","2021-06-28 17:16:00","15",32.31745,1.290321,1064.308,1
"78","6/28/2021 17:31",197,"west","dry","2021-06-28 17:31:00","15",32.37298,1.320593,1065.001,1
"79","6/28/2021 17:46",198,"west","dry","2021-06-28 17:46:00","15",32.40387,1.307137,1065.619,1
"80","6/28/2021 18:01",199,"west","dry","2021-06-28 18:01:00","15",32.47182,1.280228,1066.162,1
"81","6/28/2021 18:16",200,"west","dry","2021-06-28 18:16:00","15",32.50276,1.276864,1066.781,1
"82","6/28/2021 18:31",201,"west","dry","2021-06-28 18:31:00","15",32.56465,1.270138,1067.512,1
"83","6/28/2021 18:46",202,"west","dry","2021-06-28 18:46:00","15",32.60184,1.251636,1068.169,1
"84","6/28/2021 19:01",203,"west","dry","2021-06-28 19:01:00","15",32.65147,1.24659,1068.657,1
"85","6/28/2021 19:16",204,"west","dry","2021-06-28 19:16:00","15",32.68869,1.221363,1069.239,1
"86","6/28/2021 19:31",205,"west","dry","2021-06-28 19:31:00","15",32.73217,1.233137,1069.802,1
"87","6/28/2021 19:46",206,"west","dry","2021-06-28 19:46:00","15",32.77568,1.223044,1070.553,1
"88","6/28/2021 20:01",207,"west","dry","2021-06-28 20:01:00","15",32.81922,1.182683,1071.098,1
"89","6/28/2021 20:16",208,"west","dry","2021-06-28 20:16:00","15",32.85659,1.18941,1071.7,1
"90","6/28/2021 20:31",209,"west","dry","2021-06-28 20:31:00","15",32.88772,1.209589,1072.226,1
"91","6/28/2021 20:46",210,"west","dry","2021-06-28 20:46:00","15",32.93135,1.186048,1072.677,1
"92","6/28/2021 21:01",211,"west","dry","2021-06-28 21:01:00","15",32.96255,1.17932,1073.184,1
"93","6/28/2021 21:16",212,"west","dry","2021-06-28 21:16:00","15",33,1.17932,1073.598,1
"94","6/28/2021 21:31",213,"west","dry","2021-06-28 21:31:00","15",33.03123,1.160702,1074.05,1
"95","6/28/2021 21:46",214,"west","dry","2021-06-28 21:46:00","15",33.06871,1.152412,1074.406,1
"96","6/28/2021 22:01",215,"west","dry","2021-06-28 22:01:00","15",33.09999,1.159139,1074.745,1
"97","6/28/2021 22:16",216,"west","dry","2021-06-28 22:16:00","15",33.13753,1.149048,1075.518,1
"98","6/28/2021 22:31",217,"west","dry","2021-06-28 22:31:00","15",33.16883,1.160821,1075.875,1
"99","6/28/2021 22:46",218,"west","dry","2021-06-28 22:46:00","15",33.19389,1.154094,1076.327,1
"100","6/28/2021 23:01",219,"west","dry","2021-06-28 23:01:00","15",33.23149,1.160584,1076.666,1
"101","6/28/2021 23:16",220,"west","dry","2021-06-28 23:16:00","15",33.26284,1.154094,1077.042,1
"102","6/28/2021 23:31",221,"west","dry","2021-06-28 23:31:00","15",33.29421,1.149048,1077.57,1
"103","6/28/2021 23:46",222,"west","dry","2021-06-28 23:46:00","15",33.32561,1.152412,1077.985,1
