"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"36","6/28/2021 8:46",155,"west","dry","2021-06-28 08:46:00","25",13.31598,0.5785235,976.7366,1
"37","6/28/2021 9:01",156,"west","dry","2021-06-28 09:01:00","25",13.31428,0.5800925,975.56,1
"38","6/28/2021 9:16",157,"west","dry","2021-06-28 09:16:00","25",13.31556,0.5867211,977.1711,1
"39","6/28/2021 9:31",158,"west","dry","2021-06-28 09:31:00","25",13.31471,0.5850323,977.224,1
"40","6/28/2021 9:46",159,"west","dry","2021-06-28 09:46:00","25",13.31279,0.5744303,977.0606,1
"41","6/28/2021 10:01",160,"west","dry","2021-06-28 10:01:00","25",13.31407,0.5915397,977.1304,1
"42","6/28/2021 10:16",161,"west","dry","2021-06-28 10:16:00","25",13.31236,0.5934719,977.0532,1
"43","6/28/2021 10:31",162,"west","dry","2021-06-28 10:31:00","25",13.3113,0.5863558,976.1998,1
"44","6/28/2021 10:46",163,"west","dry","2021-06-28 10:46:00","25",13.31023,0.5992476,977.1328,1
"45","6/28/2021 11:01",164,"west","dry","2021-06-28 11:01:00","25",13.31066,0.5862341,976.6436,1
"46","6/28/2021 11:16",165,"west","dry","2021-06-28 11:16:00","25",13.31066,0.5865993,976.9909,1
"47","6/28/2021 11:31",166,"west","dry","2021-06-28 11:31:00","25",13.30874,0.5868441,977.2105,1
"48","6/28/2021 11:46",167,"west","dry","2021-06-28 11:46:00","25",13.31151,0.5891393,977.169,1
"49","6/28/2021 12:01",168,"west","dry","2021-06-28 12:01:00","25",13.31023,0.5710501,977.1407,1
"50","6/28/2021 12:16",169,"west","dry","2021-06-28 12:16:00","25",13.30959,0.5880419,977.2228,1
"51","6/28/2021 12:31",170,"west","dry","2021-06-28 12:31:00","25",13.30895,0.5879208,977.3535,1
"52","6/28/2021 12:46",171,"west","dry","2021-06-28 12:46:00","25",13.30874,0.5912963,977.2205,1
"53","6/28/2021 13:01",172,"west","dry","2021-06-28 13:01:00","25",13.30959,0.5931054,977.2932,1
"54","6/28/2021 13:16",173,"west","dry","2021-06-28 13:16:00","25",13.3081,0.5851547,977.3535,1
"55","6/28/2021 13:31",174,"west","dry","2021-06-28 13:31:00","25",13.3081,0.585154,977.3268,1
"56","6/28/2021 13:46",175,"west","dry","2021-06-28 13:46:00","25",13.31023,0.5880425,977.2951,1
"57","6/28/2021 14:01",176,"west","dry","2021-06-28 14:01:00","25",13.30725,0.5899746,977.3531,1
"58","6/28/2021 14:16",177,"west","dry","2021-06-28 14:16:00","25",13.3098,0.5850322,977.0952,1
"59","6/28/2021 14:31",178,"west","dry","2021-06-28 14:31:00","25",13.30661,0.5799681,977.2882,1
"60","6/28/2021 14:46",179,"west","dry","2021-06-28 14:46:00","25",13.30895,0.5911732,977.3051,2
"61","6/28/2021 15:01",180,"west","dry","2021-06-28 15:01:00","25",13.30746,0.5864754,977.1049,2
"62","6/28/2021 15:16",181,"west","dry","2021-06-28 15:16:00","25",13.30917,0.5788858,977.3749,2
"63","6/28/2021 15:31",182,"west","dry","2021-06-28 15:31:00","25",13.30917,0.5787682,977.1363,2
"64","6/28/2021 15:46",183,"west","dry","2021-06-28 15:46:00","25",13.30981,0.5982919,977.363,2
"65","6/28/2021 16:01",184,"west","dry","2021-06-28 16:01:00","25",13.30832,0.5949183,977.2036,2
"66","6/28/2021 16:16",185,"west","dry","2021-06-28 16:16:00","25",13.30619,0.591785,976.8515,2
"67","6/28/2021 14:46",186,"west","dry","2021-06-28 14:46:00","25",13.30597,0.5868427,976.8903,2
"68","6/28/2021 15:01",187,"west","dry","2021-06-28 15:01:00","25",13.30853,0.593477,976.8251,2
"69","6/28/2021 15:16",188,"west","dry","2021-06-28 15:16:00","25",13.30789,0.5857605,976.8215,2
"70","6/28/2021 15:31",189,"west","dry","2021-06-28 15:31:00","25",13.30576,0.6064867,976.8655,2
"71","6/28/2021 15:46",190,"west","dry","2021-06-28 15:46:00","25",13.30789,0.5644251,976.8903,2
"72","6/28/2021 16:01",191,"west","dry","2021-06-28 16:01:00","25",13.30661,0.592985,976.8951,2
"73","6/28/2021 16:16",192,"west","dry","2021-06-28 16:16:00","25",13.30853,0.5822588,977.0228,2
"74","6/28/2021 16:31",193,"west","dry","2021-06-28 16:31:00","25",13.30831,0.5856428,977.0302,1
"75","6/28/2021 16:46",194,"west","dry","2021-06-28 16:46:00","25",13.30725,0.5831026,977.0272,1
"76","6/28/2021 17:01",195,"west","dry","2021-06-28 17:01:00","25",13.31002,0.6008344,976.8146,1
"77","6/28/2021 17:16",196,"west","dry","2021-06-28 17:16:00","25",13.3081,0.5820212,977.0515,1
"78","6/28/2021 17:31",197,"west","dry","2021-06-28 17:31:00","25",13.30768,0.5984122,977.056,1
"79","6/28/2021 17:46",198,"west","dry","2021-06-28 17:46:00","25",13.30831,0.5852783,977.0875,1
"80","6/28/2021 18:01",199,"west","dry","2021-06-28 18:01:00","25",13.30768,0.5896102,976.9886,1
"81","6/28/2021 18:16",200,"west","dry","2021-06-28 18:16:00","25",13.30853,0.5935956,977.0535,1
"82","6/28/2021 18:31",201,"west","dry","2021-06-28 18:31:00","25",13.30895,0.5862341,977.0945,1
"83","6/28/2021 18:46",202,"west","dry","2021-06-28 18:46:00","25",13.30917,0.5768374,977.114,1
"84","6/28/2021 19:01",203,"west","dry","2021-06-28 19:01:00","25",13.30852,0.586111,977.0966,1
"85","6/28/2021 19:16",204,"west","dry","2021-06-28 19:16:00","25",13.30917,0.5812922,977.0749,1
"86","6/28/2021 19:31",205,"west","dry","2021-06-28 19:31:00","25",13.31108,0.5864775,977.1039,1
"87","6/28/2021 19:46",206,"west","dry","2021-06-28 19:46:00","25",13.31066,0.5812923,977.092,1
"88","6/28/2021 20:01",207,"west","dry","2021-06-28 20:01:00","25",13.31044,0.5966051,977.056,1
"89","6/28/2021 20:16",208,"west","dry","2021-06-28 20:16:00","25",13.30789,0.5974585,977.1233,1
"90","6/28/2021 20:31",209,"west","dry","2021-06-28 20:31:00","25",13.30917,0.5798483,977.1258,1
"91","6/28/2021 20:46",210,"west","dry","2021-06-28 20:46:00","25",13.30789,0.594794,977.0339,1
"92","6/28/2021 21:01",211,"west","dry","2021-06-28 21:01:00","25",13.31172,0.5782946,976.9734,1
"93","6/28/2021 21:16",212,"west","dry","2021-06-28 21:16:00","25",13.31023,0.5825089,977.1287,1
"94","6/28/2021 21:31",213,"west","dry","2021-06-28 21:31:00","25",13.3113,0.5853967,977.0961,1
"95","6/28/2021 21:46",214,"west","dry","2021-06-28 21:46:00","25",13.30917,0.5893821,977.1331,1
"96","6/28/2021 22:01",215,"west","dry","2021-06-28 22:01:00","25",13.31108,0.575877,977.0023,1
"97","6/28/2021 22:16",216,"west","dry","2021-06-28 22:16:00","25",13.30981,0.5794971,977.217,1
"98","6/28/2021 22:31",217,"west","dry","2021-06-28 22:31:00","25",13.31066,0.5896089,977.2917,1
"99","6/28/2021 22:46",218,"west","dry","2021-06-28 22:46:00","25",13.3113,0.5933487,977.1467,1
"100","6/28/2021 23:01",219,"west","dry","2021-06-28 23:01:00","25",13.30895,0.5823877,977.1443,1
"101","6/28/2021 23:16",220,"west","dry","2021-06-28 23:16:00","25",13.31343,0.5806943,977.0524,1
"102","6/28/2021 23:31",221,"west","dry","2021-06-28 23:31:00","25",13.30981,0.582141,977.2291,1
"103","6/28/2021 23:46",222,"west","dry","2021-06-28 23:46:00","25",13.31023,0.5834679,977.4002,1
