"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"36","6/28/2021 8:46",173,"west","mesic","2021-06-28 08:46:00","15",47.27779,1.218034,1315.804,1
"37","6/28/2021 9:01",174,"west","mesic","2021-06-28 09:01:00","15",47.28578,1.184465,1319.948,1
"38","6/28/2021 9:16",175,"west","mesic","2021-06-28 09:16:00","15",47.30626,1.153102,1322.196,1
"39","6/28/2021 9:31",176,"west","mesic","2021-06-28 09:31:00","15",47.31126,1.069541,1317.815,1
"40","6/28/2021 9:46",177,"west","mesic","2021-06-28 09:46:00","15",47.30926,1.05939,1302.232,1
"41","6/28/2021 10:01",178,"west","mesic","2021-06-28 10:01:00","15",47.30975,1.057404,1312.73,1
"42","6/28/2021 10:16",179,"west","mesic","2021-06-28 10:16:00","15",47.29827,1.045647,1316.177,1
"43","6/28/2021 10:31",180,"west","mesic","2021-06-28 10:31:00","15",47.30376,1.056782,1323.432,1
"44","6/28/2021 10:46",181,"west","mesic","2021-06-28 10:46:00","15",47.29578,1.036727,1323.429,1
"45","6/28/2021 11:01",182,"west","mesic","2021-06-28 11:01:00","15",47.29427,1.003414,1329.263,1
"46","6/28/2021 11:16",183,"west","mesic","2021-06-28 11:16:00","15",47.30127,1.012209,1275.502,1
"47","6/28/2021 11:31",184,"west","mesic","2021-06-28 11:31:00","15",47.29527,0.9683798,1332.323,1
"48","6/28/2021 11:46",185,"west","mesic","2021-06-28 11:46:00","15",47.29827,0.964415,1335.364,1
"49","6/28/2021 12:01",186,"west","mesic","2021-06-28 12:01:00","15",47.29927,0.9599457,1339.002,1
"50","6/28/2021 12:16",187,"west","mesic","2021-06-28 12:16:00","15",47.29427,0.9453394,1290.525,1
"51","6/28/2021 12:31",188,"west","mesic","2021-06-28 12:31:00","15",47.28927,0.9314796,1336.313,1
"52","6/28/2021 12:46",189,"west","mesic","2021-06-28 12:46:00","15",47.27979,0.9301165,1339.33,1
"53","6/28/2021 13:01",190,"west","mesic","2021-06-28 13:01:00","15",47.2763,0.9256556,1320.529,1
"54","6/28/2021 13:16",191,"west","mesic","2021-06-28 13:16:00","15",47.26681,0.936681,1311.656,1
"55","6/28/2021 13:31",192,"west","mesic","2021-06-28 13:31:00","15",47.2668,0.9528958,1309.445,1
"56","6/28/2021 13:46",193,"west","mesic","2021-06-28 13:46:00","15",47.25383,0.9412619,1299.775,1
"57","6/28/2021 14:01",194,"west","mesic","2021-06-28 14:01:00","15",47.22837,0.9550056,1316.493,1
"58","6/28/2021 14:16",195,"west","mesic","2021-06-28 14:16:00","15",47.19691,0.9993395,1332.569,1
"59","6/28/2021 14:31",196,"west","mesic","2021-06-28 14:31:00","15",47.19242,0.9981028,1334.13,1
"60","6/28/2021 14:46",197,"west","mesic","2021-06-28 14:46:00","15",47.17995,0.996487,1333.4,2
"61","6/28/2021 15:01",198,"west","mesic","2021-06-28 15:01:00","15",47.17447,1.013955,1308.442,2
"62","6/28/2021 15:16",199,"west","mesic","2021-06-28 15:16:00","15",47.15702,1.035497,1339.043,2
"63","6/28/2021 15:31",200,"west","mesic","2021-06-28 15:31:00","15",46.73278,1.04404,1338.92,2
"64","6/28/2021 15:46",201,"west","mesic","2021-06-28 15:46:00","15",46.68914,1.074597,1339.35,2
"65","6/28/2021 16:01",202,"west","mesic","2021-06-28 16:01:00","15",46.65444,1.070148,1339.411,2
"66","6/28/2021 16:16",203,"west","mesic","2021-06-28 16:16:00","15",46.62918,1.082908,1339.002,2
"67","6/28/2021 16:31",204,"west","mesic","2021-06-28 16:31:00","15",46.58858,1.123664,1330.312,2
"68","6/28/2021 14:46",205,"west","mesic","2021-06-28 14:46:00","15",46.54057,1.214485,1252.326,2
"69","6/28/2021 15:01",206,"west","mesic","2021-06-28 15:01:00","15",46.5376,1.226201,1273.889,2
"70","6/28/2021 15:16",207,"west","mesic","2021-06-28 15:16:00","15",46.52177,1.239941,1310.271,2
"71","6/28/2021 15:31",208,"west","mesic","2021-06-28 15:31:00","15",46.50989,1.239352,1275.052,2
"72","6/28/2021 15:46",209,"west","mesic","2021-06-28 15:46:00","15",46.49951,1.252204,1253.313,2
"73","6/28/2021 16:01",210,"west","mesic","2021-06-28 16:01:00","15",46.47924,1.240959,1252.483,2
"74","6/28/2021 16:16",211,"west","mesic","2021-06-28 16:16:00","15",46.46491,1.252204,1241.83,2
"75","6/28/2021 16:31",212,"west","mesic","2021-06-28 16:31:00","15",46.46491,1.248993,1241.325,2
"76","6/28/2021 16:46",213,"west","mesic","2021-06-28 16:46:00","15",46.45649,1.237747,1241.208,1
"77","6/28/2021 17:01",214,"west","mesic","2021-06-28 17:01:00","15",46.44611,1.24578,1241.888,1
"78","6/28/2021 17:16",215,"west","mesic","2021-06-28 17:16:00","15",46.43523,1.239353,1246.872,1
"79","6/28/2021 17:31",216,"west","mesic","2021-06-28 17:31:00","15",46.40759,1.242565,1243.626,1
"80","6/28/2021 17:46",217,"west","mesic","2021-06-28 17:46:00","15",46.39128,1.253811,1256.68,1
"81","6/28/2021 18:01",218,"west","mesic","2021-06-28 18:01:00","15",46.37301,1.242566,1293.639,1
"82","6/28/2021 18:16",219,"west","mesic","2021-06-28 18:16:00","15",46.36067,1.252204,1306.887,1
"83","6/28/2021 18:31",220,"west","mesic","2021-06-28 18:31:00","15",46.35129,1.242566,1306.326,1
"84","6/28/2021 18:46",221,"west","mesic","2021-06-28 18:46:00","15",46.33994,1.237746,1297.764,1
"85","6/28/2021 19:01",222,"west","mesic","2021-06-28 19:01:00","15",46.32809,1.236139,1271.704,1
"86","6/28/2021 19:16",223,"west","mesic","2021-06-28 19:16:00","15",46.3202,1.242562,1252.164,1
"87","6/28/2021 19:31",224,"west","mesic","2021-06-28 19:31:00","15",46.31133,1.240959,1245.742,1
"88","6/28/2021 19:46",225,"west","mesic","2021-06-28 19:46:00","15",46.30194,1.247386,1271.811,1
"89","6/28/2021 20:01",226,"west","mesic","2021-06-28 20:01:00","15",46.29307,1.236139,1250.344,1
"90","6/28/2021 20:16",227,"west","mesic","2021-06-28 20:16:00","15",46.28961,1.250598,1251.652,1
"91","6/28/2021 20:31",228,"west","mesic","2021-06-28 20:31:00","15",46.27827,1.244172,1252.258,1
"92","6/28/2021 20:46",229,"west","mesic","2021-06-28 20:46:00","15",46.26742,1.247385,1252.59,1
"93","6/28/2021 21:01",230,"west","mesic","2021-06-28 21:01:00","15",46.26496,1.245778,1251.281,1
"94","6/28/2021 21:16",231,"west","mesic","2021-06-28 21:16:00","15",46.25559,1.257027,1250.09,1
"95","6/28/2021 21:31",232,"west","mesic","2021-06-28 21:31:00","15",46.24326,1.242561,1247.983,1
"96","6/28/2021 21:46",233,"west","mesic","2021-06-28 21:46:00","15",46.23932,1.244173,1246.112,1
"97","6/28/2021 22:01",234,"west","mesic","2021-06-28 22:01:00","15",46.23045,1.253812,1244.554,1
"98","6/28/2021 22:16",235,"west","mesic","2021-06-28 22:16:00","15",46.22798,1.248987,1244.613,1
"99","6/28/2021 22:31",236,"west","mesic","2021-06-28 22:31:00","15",44.5358,1.237745,1215.539,1
"100","6/28/2021 22:46",237,"west","mesic","2021-06-28 22:46:00","15",38.08281,1.242567,1104.467,1
"101","6/28/2021 23:01",238,"west","mesic","2021-06-28 23:01:00","15",37.96085,1.245907,1102.398,1
"102","6/28/2021 23:16",239,"west","mesic","2021-06-28 23:16:00","15",37.88026,1.242565,1101.118,1
"103","6/28/2021 23:31",240,"west","mesic","2021-06-28 23:31:00","15",37.83126,1.250598,1100.314,1
"104","6/28/2021 23:46",241,"west","mesic","2021-06-28 23:46:00","15",37.79673,1.253813,1100.167,1
