"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"72","6/28/2021 15:46",209,"west","mesic","2021-06-28 15:46:00","5",12.72516,7.662241,998.7587,2
"73","6/28/2021 16:01",210,"west","mesic","2021-06-28 16:01:00","5",12.67738,8.056987,999.1248,2
"74","6/28/2021 16:16",211,"west","mesic","2021-06-28 16:16:00","5",12.67292,8.111197,994.3281,2
"75","6/28/2021 16:31",212,"west","mesic","2021-06-28 16:31:00","5",12.67515,8.050212,994.0815,2
"76","6/28/2021 16:46",213,"west","mesic","2021-06-28 16:46:00","5",12.7055,7.81472,993.235,1
"77","6/28/2021 17:01",214,"west","mesic","2021-06-28 17:01:00","5",12.72471,7.643603,992.674,1
"78","6/28/2021 17:16",215,"west","mesic","2021-06-28 17:16:00","5",12.76633,7.487548,994.7686,1
"79","6/28/2021 17:31",216,"west","mesic","2021-06-28 17:31:00","5",12.79411,7.328105,991.0844,1
"80","6/28/2021 17:46",217,"west","mesic","2021-06-28 17:46:00","5",12.79882,7.216483,998.3707,1
"81","6/28/2021 18:01",218,"west","mesic","2021-06-28 18:01:00","5",12.82261,7.025224,1019.803,1
"82","6/28/2021 18:16",219,"west","mesic","2021-06-28 18:16:00","5",12.85182,6.812523,1026.534,1
"83","6/28/2021 18:31",220,"west","mesic","2021-06-28 18:31:00","5",12.86891,6.686201,1025.047,1
"84","6/28/2021 18:46",221,"west","mesic","2021-06-28 18:46:00","5",12.88354,6.61298,1017.156,1
"85","6/28/2021 19:01",222,"west","mesic","2021-06-28 19:01:00","5",12.88827,6.543159,1001.697,1
"86","6/28/2021 19:16",223,"west","mesic","2021-06-28 19:16:00","5",12.88827,6.50589,991.6368,1
"87","6/28/2021 19:31",224,"west","mesic","2021-06-28 19:31:00","5",12.88939,6.48968,988.1684,1
"88","6/28/2021 19:46",225,"west","mesic","2021-06-28 19:46:00","5",12.90179,6.496869,1002.214,1
"89","6/28/2021 20:01",226,"west","mesic","2021-06-28 20:01:00","5",12.90742,6.495359,989.9324,1
"90","6/28/2021 20:16",227,"west","mesic","2021-06-28 20:16:00","5",12.91328,6.515,990.4236,1
"91","6/28/2021 20:31",228,"west","mesic","2021-06-28 20:31:00","5",12.91238,6.498381,990.7932,1
"92","6/28/2021 20:46",229,"west","mesic","2021-06-28 20:46:00","5",12.90922,6.519076,990.9697,1
"93","6/28/2021 21:01",230,"west","mesic","2021-06-28 21:01:00","5",12.89976,6.608673,990.1863,1
"94","6/28/2021 21:16",231,"west","mesic","2021-06-28 21:16:00","5",12.90021,6.53542,989.4576,1
"95","6/28/2021 21:31",232,"west","mesic","2021-06-28 21:31:00","5",12.89796,6.49252,987.9361,1
"96","6/28/2021 21:46",233,"west","mesic","2021-06-28 21:46:00","5",12.88849,6.478601,986.3181,1
"97","6/28/2021 22:01",234,"west","mesic","2021-06-28 22:01:00","5",12.89931,6.347609,985.4882,1
"98","6/28/2021 22:16",235,"west","mesic","2021-06-28 22:16:00","5",12.91441,6.202643,984.7189,1
"99","6/28/2021 22:31",236,"west","mesic","2021-06-28 22:31:00","5",12.92569,6.100102,984.1179,1
"100","6/28/2021 22:46",237,"west","mesic","2021-06-28 22:46:00","5",12.91779,6.099383,983.5235,1
"101","6/28/2021 23:01",238,"west","mesic","2021-06-28 23:01:00","5",12.92772,6.011121,982.764,1
"102","6/28/2021 23:16",239,"west","mesic","2021-06-28 23:16:00","5",12.93855,5.87345,982.2569,1
"103","6/28/2021 23:31",240,"west","mesic","2021-06-28 23:31:00","5",12.95413,5.724666,981.5505,1
"104","6/28/2021 23:46",241,"west","mesic","2021-06-28 23:46:00","5",12.94984,5.682844,981.3146,1
